TheKey	FName	LName	City	StateProvinceName	Country	BDate	MS	GN	YearlyIncome	UName	TotalChildren	NumberChildrenAtHome	HouseOwnerFlag	NumberCarsOwned
12904	Thomas	Jai	Chula Vista	California	United States	1980-02-16	M	M	50000	thomas35 	2	2	1	0
12905	Alexandra	Sanchez	Lynnwood	Washington	United States	1975-03-10	M	F	60000	alexandra2 	1	0	1	0
12906	Philip	Ramos	Burien	Washington	United States	1977-02-15	M	M	60000	philip16 	1	0	1	0
12907	Julia	Bryant	Kirkland	Washington	United States	1977-05-22	M	F	60000	julia84 	1	0	1	0
12908	Tyler	Clark	Renton	Washington	United States	1976-09-08	M	M	60000	tyler19 	1	0	1	0
12909	Kelsey	Shan	Berkeley	California	United States	1982-05-21	M	F	60000	kelsey10 	1	0	1	0
12910	Robert	Brown	Berkeley	California	United States	1976-08-04	M	M	60000	robert62 	1	0	1	0
12911	Sebastian	Rogers	Burlingame	California	United States	1986-04-21	S	M	60000	sebastian18 	1	0	1	0
12912	Brianna	Morris	Lake Oswego	Oregon	United States	1973-09-22	S	F	40000	brianna26 	4	4	1	3
12913	Benjamin	Moore	Renton	Washington	United States	1979-02-19	M	M	60000	benjamin42 	2	2	1	0
12914	Jill	Miller	Port Hammond	British Columbia	Canada	1983-10-05	S	F	40000	jill4 	0	0	0	1
12915	Kaitlyn	Alexander	Puyallup	Washington	United States	1972-09-16	S	F	40000	kaitlyn86 	0	0	0	1
12916	Natalie	Ross	Port Hammond	British Columbia	Canada	1981-05-19	M	F	60000	natalie26 	1	0	1	0
12917	Vanessa	Russell	Woodburn	Oregon	United States	1975-08-30	M	F	70000	vanessa20 	4	0	1	0
12918	Brooke	Murphy	Santa Monica	California	United States	1981-02-09	M	F	80000	brooke13 	2	0	1	0
12919	Carlos	Hill	Langford	British Columbia	Canada	1973-01-06	S	M	70000	carlos39 	2	2	0	1
12920	Kelly	Henderson	Edmonds	Washington	United States	1973-03-12	S	F	70000	kelly9 	2	2	1	1
12921	Wyatt	Lee	Imperial Beach	California	United States	1971-12-31	S	M	60000	wyatt23 	3	3	0	0
12922	Jennifer	Sanders	Palo Alto	California	United States	1982-09-09	S	F	60000	jennifer74 	3	3	1	0
12923	Fernando	Wright	Mill Valley	California	United States	1972-02-18	S	M	60000	fernando26 	3	3	1	0
12924	Devon	Chande	Beverly Hills	California	United States	1972-04-07	M	M	60000	devon12 	3	3	1	0
12925	Mackenzie	Blue	Burbank	California	United States	1977-08-09	M	F	60000	mackenzie12 	0	0	1	0
12926	Sara	Murphy	Lakewood	California	United States	1972-01-15	M	F	70000	sara16 	4	0	1	0
12927	Savannah	Sanchez	Bellflower	California	United States	1971-12-11	M	F	70000	savannah25 	4	0	1	0
12928	Carol	Wright	Newton	British Columbia	Canada	1975-05-10	M	F	60000	carol15 	2	0	1	0
12929	Vanessa	Bryant	Corvallis	Oregon	United States	1974-09-02	M	F	70000	vanessa19 	5	0	1	0
12930	Grace	Harris	Everett	Washington	United States	1974-11-13	M	F	70000	grace13 	5	0	1	0
12931	Ann	Fernandez	Chula Vista	California	United States	1975-04-04	S	F	70000	ann20 	5	5	1	2
12932	Tyler	Johnson	Colma	California	United States	1975-05-10	M	M	70000	tyler4 	5	5	1	3
12933	Jonathan	Hall	Colma	California	United States	1980-02-07	M	M	70000	jonathan52 	5	5	0	3
12934	Jason	Foster	Lincoln Acres	California	United States	1980-11-08	S	M	80000	jason13 	3	0	1	0
12935	Robert	Hill	Newport Beach	California	United States	1980-04-30	M	M	80000	robert54 	3	0	1	0
12936	Renee	Moreno	Cliffside	British Columbia	Canada	1970-09-24	S	F	40000	renee6 	0	0	1	1
12937	Megan	Wilson	Seattle	Washington	United States	1976-01-01	S	F	40000	megan10 	0	0	0	1
12938	Edward	Parker	Spokane	Washington	United States	1970-08-08	S	M	40000	edward19 	0	0	0	1
12939	Eduardo	Parker	Shawnee	British Columbia	Canada	1970-09-30	S	M	80000	eduardo41 	3	3	1	1
12940	Steven	Rogers	Santa Monica	California	United States	1970-09-21	M	M	80000	steven29 	3	3	1	2
12941	Maria	Morgan	Lynnwood	Washington	United States	1976-05-06	S	F	80000	maria6 	3	3	1	2
12942	Morgan	Harris	Downey	California	United States	1976-11-11	S	F	80000	morgan35 	3	3	1	2
12943	Caleb	Perez	Grossmont	California	United States	1970-08-17	S	M	80000	caleb32 	3	3	1	3
12944	Jose	Jai	Cliffside	British Columbia	Canada	1971-01-18	M	M	80000	jose26 	4	4	1	0
12945	Jessica	Bailey	N. Vancouver	British Columbia	Canada	1970-09-21	M	F	60000	jessica9 	0	0	1	1
12946	Seth	Allen	Puyallup	Washington	United States	1971-06-03	M	M	60000	seth24 	0	0	1	1
12947	Isaiah	Sanchez	Bellflower	California	United States	1969-08-16	S	M	40000	isaiah17 	0	0	0	1
12948	Adam	Kumar	Glendale	California	United States	1975-09-29	M	M	50000	adam24 	5	5	1	2
12949	Morgan	Rivera	Salem	Oregon	United States	1970-06-18	S	F	50000	morgan55 	5	5	1	3
12950	Mary	Adams	Milwaukie	Oregon	United States	1970-04-14	S	F	50000	mary29 	5	5	1	3
12951	Blake	Simmons	W. Linn	Oregon	United States	1974-12-02	S	M	40000	blake63 	0	0	0	1
12952	Jennifer	Hughes	Lemon Grove	California	United States	1979-12-12	S	F	60000	jennifer85 	0	0	0	1
12953	Catherine	Cooper	Spokane	Washington	United States	1969-05-11	S	F	60000	catherine15 	3	2	1	0
12954	Pedro	Diaz	Burien	Washington	United States	1968-02-19	M	M	70000	pedro23 	1	0	0	1
12955	Theresa	Hernandez	Burlingame	California	United States	1968-03-09	S	F	70000	theresa0 	1	0	1	1
12956	Marshall	Sun	Cincinnati	Ohio	United States	1973-03-07	S	M	70000	marshall12 	1	0	1	1
12957	Isabella	Lopez	Spring Valley	California	United States	1968-02-23	S	F	70000	isabella52 	1	0	0	1
12958	Jennifer	Campbell	Spokane	Washington	United States	1968-01-24	S	F	70000	jennifer9 	1	0	0	1
12959	Sydney	Carter	Shawnee	British Columbia	Canada	1973-05-20	S	F	70000	sydney51 	1	0	1	1
12960	Ashley	Lewis	Torrance	California	United States	1973-11-08	S	F	70000	ashley22 	1	0	0	1
12961	Kimberly	Murphy	Beaverton	Oregon	United States	1973-05-11	M	F	70000	kimberly17 	1	0	1	1
12962	Jennifer	Edwards	Newport Beach	California	United States	1973-04-18	M	F	70000	jennifer5 	1	0	1	1
12963	Marcus	Anderson	Oregon City	Oregon	United States	1979-04-20	M	M	70000	marcus10 	1	0	1	1
12964	Xavier	Russell	Sooke	British Columbia	Canada	1973-05-10	M	M	70000	xavier60 	1	0	1	1
12965	Cody	Bell	National City	California	United States	1967-03-19	M	M	40000	cody14 	4	3	1	3
12966	Dennis	Zhu	Beverly Hills	California	United States	1966-09-06	M	M	40000	dennis15 	4	3	1	3
12967	Fernando	Rodriguez	Lincoln Acres	California	United States	1966-10-08	M	M	40000	fernando18 	4	2	1	2
12968	Paige	Butler	W. Linn	Oregon	United States	1978-06-14	M	F	60000	paige13 	1	0	1	1
12969	Richard	Rodriguez	Vancouver	British Columbia	Canada	1965-11-30	M	M	40000	richard14 	4	2	0	2
12970	Angela	Powell	Vancouver	British Columbia	Canada	1966-01-14	S	F	40000	angela11 	4	2	1	2
12971	Carl	Nara	Colma	California	United States	1965-08-30	M	M	40000	carl16 	0	0	0	1
12972	Carolyn	Suri	Cliffside	British Columbia	Canada	1978-06-18	S	F	70000	carolyn1 	0	0	0	1
12973	Adrian	Howard	Redmond	Washington	United States	1978-03-08	S	M	70000	adrian13 	0	0	1	1
12974	Marc	Gill	Chula Vista	California	United States	1972-08-27	S	M	60000	17-Mar	0	0	1	1
12975	Marcus	Wilson	Coronado	California	United States	1972-10-15	S	M	60000	marcus7 	0	0	0	1
12976	Hunter	Thompson	Long Beach	California	United States	1972-12-18	S	M	60000	hunter47 	0	0	0	1
12977	Destiny	Johnson	Los Angeles	California	United States	1978-02-19	S	F	60000	destiny1 	0	0	0	1
12978	Danielle	James	Burbank	California	United States	1934-05-15	M	F	20000	danielle10 	3	0	0	2
12979	Christina	Ward	Spokane	Washington	United States	1966-02-16	M	F	60000	christina10 	1	0	1	1
12980	Max	Moyer	Burien	Washington	United States	1965-02-10	M	M	80000	max10 	2	0	1	0
12981	Joe	Sanz	Burlingame	California	United States	1964-10-13	S	M	80000	joe43 	3	0	1	0
12982	Brittany	Patterson	Coronado	California	United States	1974-11-13	M	F	80000	brittany9 	1	0	1	1
12983	Gabriella	Carter	Imperial Beach	California	United States	1969-12-17	M	F	60000	gabriella33 	1	0	1	1
12984	Adam	Young	Royal Oak	British Columbia	Canada	1963-08-06	M	M	60000	adam48 	1	0	1	1
12985	Hailey	Roberts	Long Beach	California	United States	1963-11-08	M	F	70000	hailey46 	5	4	1	0
12986	Rachel	Garcia	Port Hammond	British Columbia	Canada	1964-03-06	M	F	80000	rachel19 	5	0	1	0
12987	Felicia	Moreno	Sunbury	Victoria	Australia	1980-05-08	M	F	90000	felicia5 	1	0	0	0
12988	Barbara	Goel	Lane Cove	New South Wales	Australia	1980-01-23	S	F	90000	barbara47 	1	0	1	0
12989	Carly	Goel	Darlinghurst	New South Wales	Australia	1975-05-13	M	F	100000	carly17 	1	0	1	0
12990	Leslie	Hernandez	Hervey Bay	Queensland	Australia	1975-04-14	S	F	100000	leslie4 	1	0	1	0
12991	Jésus	Serrano	Darlinghurst	New South Wales	Australia	1979-03-09	M	M	60000	jésus15 	2	2	1	1
12992	Ernest	Zeng	Perth	South Australia	Australia	1979-10-18	M	M	60000	ernest20 	2	2	1	1
12993	Xavier	Henderson	Hobart	Tasmania	Australia	1979-12-23	M	M	60000	xavier46 	2	2	1	1
12994	Anna	Martinez	Townsville	Queensland	Australia	1975-10-07	S	F	80000	anna55 	4	4	1	1
12995	Grant	Nara	Port Macquarie	New South Wales	Australia	1976-03-01	M	M	80000	grant18 	5	5	1	2
12996	Jaclyn	Liu	Cloverdale	South Australia	Australia	1975-11-10	M	F	90000	jaclyn4 	2	0	1	0
12997	Nina	Xie	Darlinghurst	New South Wales	Australia	1973-11-08	M	F	60000	nina3 	2	2	1	1
12998	Mayra	Mehta	Matraville	New South Wales	Australia	1979-01-07	S	F	60000	mayra14 	2	2	0	1
12999	Nichole	Shen	Malabar	New South Wales	Australia	1972-12-17	S	F	70000	nichole2 	5	5	1	3
13000	Rafael	Raje	Hobart	Tasmania	Australia	1980-09-16	M	M	110000	rafael38 	1	0	1	1
13001	Clarence	Zhang	Sunbury	Victoria	Australia	1975-03-06	S	M	130000	clarence37 	1	0	1	1
13002	Roger	Cai	Rhodes	New South Wales	Australia	1973-02-18	M	M	80000	roger25 	5	5	0	2
13003	Jill	Hernandez	Hervey Bay	Queensland	Australia	1978-01-16	M	F	80000	jill11 	5	5	1	2
13004	Randy	Chen	Darlinghurst	New South Wales	Australia	1972-10-31	M	M	80000	randy4 	5	5	0	2
13005	Desiree	Alvarez	Gold Coast	Queensland	Australia	1972-02-12	M	F	80000	desiree0 	5	5	0	3
13006	Whitney	Rana	Geelong	Victoria	Australia	1971-10-19	S	F	90000	whitney10 	0	0	0	0
13007	Brooke	Ward	Townsville	Queensland	Australia	1971-04-04	S	F	60000	brooke11 	2	2	0	1
13008	Alberto	Muñoz	Geelong	Victoria	Australia	1976-07-05	M	M	60000	alberto8 	3	3	1	1
13009	Mindy	She	Melbourne	Victoria	Australia	1970-09-08	M	F	60000	mindy4 	3	3	1	1
13010	Erica	Ye	Townsville	Queensland	Australia	1976-08-12	M	F	60000	erica9 	3	3	1	2
13011	Anne	Ortega	Geelong	Victoria	Australia	1970-11-01	S	F	70000	anne22 	0	0	0	1
13012	Krystal	Hu	Goulburn	New South Wales	Australia	1971-03-24	S	F	70000	krystal20 	0	0	0	1
13013	Vincent	Ye	Rockhampton	Queensland	Australia	1970-05-08	M	M	60000	vincent9 	4	4	0	1
13014	James	Clark	Edmonds	Washington	United States	1985-01-06	M	M	100000	james92 	2	0	1	2
13015	Rebecca	Parker	Lake Oswego	Oregon	United States	1974-01-08	S	F	100000	rebecca10 	2	0	0	3
13016	Antonio	Bryant	Walla Walla	Washington	United States	1974-01-01	M	M	110000	antonio18 	1	1	1	2
13017	Xavier	Alexander	Concord	California	United States	1984-08-15	M	M	30000	xavier59 	0	0	1	1
13018	Brendan	Xie	Matraville	New South Wales	Australia	1950-04-10	M	M	10000	brendan3 	5	0	1	4
13019	Destiny	Murphy	San Carlos	California	United States	1984-08-28	S	F	60000	destiny31 	0	0	1	1
13020	Madalena	Sanchez	Lavender Bay	New South Wales	Australia	1950-11-07	M	M	10000	madalena0 	2	1	1	2
13021	Kendra	Diaz	Milsons Point	New South Wales	Australia	1952-01-06	S	F	30000	kendra3 	2	0	1	2
13022	Rafael	Ma	East Brisbane	Queensland	Australia	1953-02-20	M	M	10000	rafael17 	2	1	1	2
13023	Dominique	Raman	Malabar	New South Wales	Australia	1952-08-26	S	F	20000	dominique9 	4	0	1	2
13024	Marc	Moreno	Seaford	Victoria	Australia	1952-09-05	M	M	30000	10-Mar	2	0	0	2
13025	Reginald	Serrano	Wollongong	New South Wales	Australia	1953-05-18	M	M	30000	reginald2 	2	0	0	2
13026	Colleen	Zheng	Milsons Point	New South Wales	Australia	1964-10-09	S	F	10000	colleen20 	2	1	1	2
13027	Jeremy	Patterson	Port Hammond	British Columbia	Canada	1983-06-10	S	M	40000	jeremy27 	0	0	1	2
13028	Dalton	Thompson	Lynnwood	Washington	United States	1983-03-17	S	M	30000	dalton14 	0	0	1	1
13029	Jennifer	Foster	Port Orchard	Washington	United States	1983-03-05	S	F	30000	jennifer89 	0	0	0	1
13030	Sophia	Lopez	Coronado	California	United States	1983-01-10	S	F	60000	sophia19 	0	0	1	2
13031	Hunter	Shan	Lemon Grove	California	United States	1982-08-16	S	M	60000	hunter26 	0	0	0	2
13032	Kevin	Baker	National City	California	United States	1982-10-07	M	M	70000	kevin45 	0	0	1	2
13033	Xavier	Gonzalez	Oakland	California	United States	1982-05-20	S	M	60000	xavier31 	0	0	0	2
13034	Kelsey	Yuan	Goulburn	New South Wales	Australia	1954-08-27	S	F	20000	kelsey6 	2	1	1	2
13035	Kristy	Torres	Rockhampton	Queensland	Australia	1956-05-02	M	F	30000	kristy11 	3	0	0	2
13036	Virginia	Subram	Rhodes	New South Wales	Australia	1955-08-03	S	F	30000	virginia15 	3	0	1	2
13037	Terrence	Pal	Milsons Point	New South Wales	Australia	1961-04-22	M	M	30000	terrence12 	3	0	0	2
13038	Wilson	Pais	Lane Cove	New South Wales	Australia	1961-01-28	M	M	40000	wilson0 	2	0	0	2
13039	Trisha	Ma	Coronado	California	United States	1986-02-17	S	F	20000	trisha10 	0	0	0	2
13040	Roy	Gonzalez	East Brisbane	Queensland	Australia	1973-09-12	M	M	30000	roy19 	3	0	1	2
13041	Cameron	Brown	Melbourne	Victoria	Australia	1957-05-04	M	M	30000	cameron45 	3	0	0	2
13042	Alison	Pal	Gold Coast	Queensland	Australia	1957-03-20	M	F	30000	alison12 	3	0	1	2
13043	Brenda	Madan	Cranbourne	Victoria	Australia	1957-10-23	M	F	30000	brenda11 	3	0	0	2
13044	Katrina	Jai	Geelong	Victoria	Australia	1957-07-22	M	F	30000	katrina10 	3	0	0	2
13045	Anne	Gomez	Sunbury	Victoria	Australia	1969-05-09	M	F	30000	anne2 	3	0	1	2
13046	Jonathan	Rodriguez	Brisbane	Queensland	Australia	1958-04-04	M	M	30000	jonathan74 	3	0	1	2
13047	Rodney	Vazquez	Sunbury	Victoria	Australia	1963-08-30	M	M	40000	rodney10 	2	0	0	2
13048	Alexis	Hayes	Melbourne	Victoria	Australia	1957-12-24	M	F	40000	alexis46 	2	0	1	2
13049	Autumn	Wang	Gold Coast	Queensland	Australia	1959-01-03	M	F	40000	autumn1 	3	0	0	2
13050	Dennis	Zeng	Cloverdale	South Australia	Australia	1959-06-18	M	M	40000	dennis24 	3	0	0	2
13051	Ethan	Jones	Goulburn	New South Wales	Australia	1960-05-26	S	M	80000	ethan33 	2	0	0	2
13052	Jared	Morris	Beaverton	Oregon	United States	1981-05-10	S	M	40000	jared20 	0	0	0	2
13053	Vincent	Lu	Bellingham	Washington	United States	1980-11-12	S	M	40000	vincent11 	0	0	0	2
13054	Bryce	Ward	Burien	Washington	United States	1981-03-16	M	M	40000	bryce11 	0	0	1	2
13055	Patrick	Gray	Lebanon	Oregon	United States	1981-04-17	S	M	30000	patrick12 	0	0	1	2
13056	Morgan	Blue	Woodburn	Oregon	United States	1981-03-22	S	F	30000	morgan52 	0	0	1	2
13057	Destiny	Powell	Berkeley	California	United States	1980-12-18	S	F	30000	destiny57 	0	0	1	2
13058	Ramon	Huang	Chula Vista	California	United States	1981-02-12	M	M	30000	ramon5 	0	0	1	2
13059	Keith	Deng	Colma	California	United States	1980-08-14	M	M	30000	keith3 	0	0	1	2
13060	Eugene	Zhu	Concord	California	United States	1986-06-05	M	M	30000	eugene18 	0	0	1	2
13061	Ethan	Anderson	Oakland	California	United States	1979-11-29	S	M	40000	ethan43 	0	0	0	2
13062	Eduardo	Williams	Olympia	Washington	United States	1980-01-06	S	M	40000	eduardo2 	0	0	1	2
13063	Jessica	Johnson	Olympia	Washington	United States	1985-03-10	S	F	40000	jessica48 	0	0	1	2
13064	Dalton	Parker	Bremerton	Washington	United States	1985-03-13	S	M	40000	dalton42 	0	0	0	2
13065	Morgan	Gonzalez	Oak Bay	British Columbia	Canada	1979-10-19	S	F	30000	morgan14 	0	0	0	2
13066	Carson	Perry	Lake Oswego	Oregon	United States	1980-03-24	S	M	30000	carson6 	0	0	0	2
13067	Olivia	Garcia	Burien	Washington	United States	1980-05-24	S	F	30000	olivia15 	0	0	1	2
13068	Alexandria	Morris	Bellflower	California	United States	1985-02-14	S	F	30000	alexandria39 	0	0	0	2
13069	Adam	Green	Bellingham	Washington	United States	1980-02-16	M	M	30000	adam45 	0	0	1	2
13070	Emma	Clark	Lake Oswego	Oregon	United States	1979-04-17	S	F	60000	emma18 	0	0	1	2
13071	Thomas	Walker	Victoria	British Columbia	Canada	1978-11-08	M	M	60000	thomas82 	0	0	1	2
13072	Emma	Rogers	Lebanon	Oregon	United States	1984-10-29	S	F	70000	emma27 	0	0	1	2
13073	Sydney	Lopez	Santa Cruz	California	United States	1981-07-11	M	F	60000	sydney62 	0	0	1	2
13074	Grace	Hughes	Spring Valley	California	United States	1982-03-12	M	F	60000	grace59 	0	0	1	2
13075	Kelvin	Lin	Bendigo	Victoria	Australia	1960-10-08	M	M	80000	kelvin27 	2	0	0	2
13076	Craig	Munoz	Perth	South Australia	Australia	1960-08-30	S	M	80000	craig8 	2	0	0	2
13077	Alejandro	Goel	Rhodes	New South Wales	Australia	1967-05-21	S	M	70000	alejandro44 	2	0	0	2
13078	Michele	Chande	Silverwater	New South Wales	Australia	1961-07-21	S	F	70000	michele15 	2	0	1	2
13079	Edwin	Bhat	South Melbourne	Victoria	Australia	1962-08-26	S	M	80000	edwin43 	2	0	0	2
13080	Denise	Mehta	Perth	South Australia	Australia	1968-05-14	S	F	80000	denise15 	2	0	0	2
13081	Krista	Ruiz	Hervey Bay	Queensland	Australia	1962-09-21	S	F	80000	krista2 	2	0	0	2
13082	Juan	Peterson	Cranbourne	Victoria	Australia	1963-08-24	S	M	130000	juan15 	0	1	1	0
13083	Jordyn	Butler	Walla Walla	Washington	United States	1978-08-26	S	F	70000	jordyn14 	0	0	1	2
13084	Luis	Hughes	Oak Bay	British Columbia	Canada	1980-04-12	S	M	30000	luis10 	0	0	0	2
13085	Daniel	Harris	Bremerton	Washington	United States	1979-09-16	S	M	30000	daniel10 	0	0	1	2
13086	Blake	Nelson	Lynnwood	Washington	United States	1979-11-17	S	M	60000	blake36 	0	0	1	2
13087	Jeremy	Collins	Oregon City	Oregon	United States	1980-05-07	S	M	60000	jeremy19 	0	0	1	2
13088	Megan	Powell	Sedro Woolley	Washington	United States	1979-08-23	S	F	60000	megan58 	0	0	0	2
13089	Elizabeth	Alexander	Townsville	Queensland	Australia	1965-02-28	M	F	120000	elizabeth47 	1	2	1	2
13090	Wayne	Tang	Townsville	Queensland	Australia	1964-11-28	S	M	130000	wayne5 	0	1	0	3
13091	Deanna	Martin	Caloundra	Queensland	Australia	1970-08-07	S	F	130000	deanna25 	0	1	0	3
13092	William	Walker	Palo Alto	California	United States	1977-10-31	M	M	130000	william29 	0	1	1	4
13093	Michelle	James	Olympia	Washington	United States	1963-04-14	S	F	80000	michelle9 	2	0	0	2
13094	Antonio	Diaz	Woodland Hills	California	United States	1968-03-19	M	M	60000	antonio22 	2	0	0	2
13095	Jordan	Griffin	Shawnee	British Columbia	Canada	1963-01-21	S	M	60000	jordan18 	2	0	1	2
13096	Jonathan	Chen	Haney	British Columbia	Canada	1963-04-19	M	M	60000	jonathan24 	2	0	0	2
13097	Dalton	Hughes	Colma	California	United States	1968-05-10	M	M	60000	dalton57 	2	0	0	2
13098	Miguel	Russell	Everett	Washington	United States	1963-04-06	M	M	60000	miguel66 	2	0	0	2
13099	Jay	Romero	Campbellsville	Kentucky	United States	1963-02-01	M	M	70000	jay38 	3	2	0	0
13100	Jeremy	Perez	Novato	California	United States	1968-07-12	M	M	80000	jeremy14 	2	1	0	0
13101	Alex	Sanchez	Langley	British Columbia	Canada	1963-04-06	S	M	90000	alex21 	2	0	1	1
13102	Mariah	Bryant	Milwaukie	Oregon	United States	1963-03-19	S	F	90000	mariah23 	2	0	1	1
13103	Brendan	Raji	Geelong	Victoria	Australia	1969-01-29	S	M	70000	brendan19 	0	0	0	1
13104	Gregory	Becker	Darlinghurst	New South Wales	Australia	1974-04-08	S	M	70000	gregory24 	0	0	0	1
13105	Whitney	Kovár	Bendigo	Victoria	Australia	1967-12-30	M	F	60000	whitney4 	1	0	1	1
13106	Ebony	Munoz	Malabar	New South Wales	Australia	1973-07-04	M	F	60000	ebony30 	1	0	1	1
13107	Mary	Nelson	Brisbane	Queensland	Australia	1968-01-08	M	F	60000	mary22 	1	0	1	1
13108	Curtis	Wang	Bendigo	Victoria	Australia	1968-06-24	M	M	60000	curtis2 	1	0	1	1
13109	Cheryl	Navarro	Caloundra	Queensland	Australia	1973-08-08	M	F	60000	cheryl12 	1	0	1	1
13110	Levi	Mehta	Lane Cove	New South Wales	Australia	1972-12-08	M	M	60000	levi13 	1	0	1	1
13111	Hannah	Butler	Wollongong	New South Wales	Australia	1967-02-13	S	F	60000	hannah36 	1	0	1	1
13112	Bianca	Gao	North Sydney	New South Wales	Australia	1978-01-16	S	F	60000	bianca11 	1	0	1	1
13113	Bryant	Sanchez	Goulburn	New South Wales	Australia	1972-01-11	S	M	100000	bryant19 	0	0	0	1
13114	Claudia	Zhang	Milsons Point	New South Wales	Australia	1971-10-29	S	F	100000	claudia0 	0	0	0	1
13115	Clarence	Wu	North Sydney	New South Wales	Australia	1983-03-23	S	M	110000	clarence2 	0	0	1	1
13116	Tyrone	Diaz	North Sydney	New South Wales	Australia	1971-11-05	S	M	110000	tyrone2 	0	0	0	2
13117	Evelyn	Rodriguez	Sydney	New South Wales	Australia	1971-07-11	S	F	110000	evelyn20 	0	0	0	3
13118	Sydney	Cook	Cranbourne	Victoria	Australia	1966-01-05	M	F	60000	sydney5 	1	0	1	1
13119	Jaclyn	Guo	Caloundra	Queensland	Australia	1971-05-10	S	F	70000	jaclyn19 	0	0	0	1
13120	Levi	Weber	Lavender Bay	New South Wales	Australia	1976-07-05	M	M	80000	levi3 	5	5	1	4
13121	Latasha	Jimenez	Melton	Victoria	Australia	1976-03-18	M	F	80000	latasha5 	5	5	1	4
13122	Catherine	Cox	Bendigo	Victoria	Australia	1971-01-30	M	F	80000	catherine9 	0	0	1	1
13123	Kelli	Raji	Coffs Harbour	New South Wales	Australia	1975-05-01	S	F	70000	kelli44 	0	0	0	1
13124	Marco	Vance	Hawthorne	Queensland	Australia	1969-08-29	S	M	70000	marco4 	0	0	0	1
13125	Alejandro	Hu	Melbourne	Victoria	Australia	1975-07-05	S	M	70000	alejandro23 	0	0	0	1
13126	Lydia	Suri	Melton	Victoria	Australia	1969-08-03	S	F	70000	lydia0 	0	0	0	1
13127	Shane	Fernandez	Melton	Victoria	Australia	1970-06-09	S	M	70000	shane18 	0	0	0	1
13128	Colleen	West	Springwood	New South Wales	Australia	1975-04-20	S	F	70000	colleen1 	0	0	0	1
13129	Joy	Ramos	Sunbury	Victoria	Australia	1969-11-29	S	F	70000	joy16 	0	0	1	1
13130	Dalton	Miller	Bendigo	Victoria	Australia	1970-10-22	M	M	90000	dalton5 	1	0	1	1
13131	Briana	Diaz	Melton	Victoria	Australia	1965-02-28	M	F	90000	briana3 	1	0	1	1
13132	Casey	Vazquez	Sydney	New South Wales	Australia	1964-08-20	S	M	90000	casey38 	1	0	1	1
13133	Devon	Kennedy	North Sydney	New South Wales	Australia	1965-02-15	S	M	100000	devon5 	5	0	1	1
13134	Sara	Morgan	Townsville	Queensland	Australia	1939-10-29	S	F	50000	sara24 	1	0	1	1
13135	Johnny	Rai	Springwood	New South Wales	Australia	1963-01-31	S	M	80000	johnny19 	1	0	1	1
13136	Virginia	Martinez	Hawthorne	Queensland	Australia	1942-05-12	M	F	30000	virginia20 	2	0	0	2
13137	Jacqueline	Simmons	Melton	Victoria	Australia	1965-08-08	M	F	70000	jacqueline16 	5	4	0	3
13138	Teresa	Alonso	South Melbourne	Victoria	Australia	1965-12-09	M	F	70000	teresa8 	5	4	1	3
13139	Carmen	Perez	Lane Cove	New South Wales	Australia	1967-02-05	S	F	70000	carmen3 	1	0	0	1
13140	Jamie	Zhu	Findon	South Australia	Australia	1958-10-08	M	F	40000	jamie17 	2	0	1	1
13141	Walter	Hernandez	Silverwater	New South Wales	Australia	1959-04-07	M	M	40000	walter16 	2	0	1	1
13142	Xavier	Moore	Novato	California	United States	1980-09-19	M	M	40000	xavier6 	0	0	1	1
13143	Hannah	Jackson	Langford	British Columbia	Canada	1980-08-05	M	F	40000	hannah11 	0	0	1	2
13144	Destiny	Stewart	Royal Oak	British Columbia	Canada	1982-02-24	S	F	40000	destiny23 	0	0	0	2
13145	Gilbert	Xu	Cheektowaga	New York	United States	1981-07-21	M	M	40000	gilbert9 	0	0	1	2
13146	Gabriella	Ramirez	Beaverton	Oregon	United States	1981-11-12	S	F	40000	gabriella4 	0	0	0	2
